12d13.txt	[0.089838515004130329, -0.11077003722992183, 0.73391686273770396, 0.040918668820108917, 0.06677498541259827, -0.51470393674804515, 0.54647428138023757, 0.30160507924427837, -0.093742427013173577, 0.48446285506264641, 0.5798607825157438, -0.57321874624613522, 0.052565395282333983, 0.80327604771952488, 0.65644964282159535, 0.20061140170957403, 0.014336294219581309, -0.23361707860293265, 0.28871420810247844, 0.51158248727267785, -0.27786543334772446, 0.080185218531152569, 0.81570828688381303, 0.36913526178328343, -0.88474505036694107, -0.4570047276667844, 0.24965767899795477, 0.46165438180365792, -0.77118222749366805, -0.33260165333785519, -0.162089408499522, -0.34527241078306009, 0.898321830377804, -0.013398496048678198, 0.19759885666054844, 0.61328687428403139, -0.78721373498188685, 0.55911326515152993, -0.50987397333857754, 0.37116055225588457, -0.062359260533543445, -0.08014947069433459, 0.0068222635875017585, 0.56998215813458686, -0.3999943681653268, 0.33621702266817582, 0.32014312860264127, 0.010233706231920844, -0.14793715632891455, -0.50175106478236353, 0.71026791015289148, 0.44384065051510413, -0.94201870385456554, -0.44771940331490118, -0.25216434650592567, 0.41903003901721642, 0.051757899107920516, 0.44878839832432937, -1.0763614731411322, 0.36430575244957475, 0.81609868977585576, 0.55668119984206499, 0.040293607046181033, 0.13002177881131372, 0.14489929490964923, 0.38589520259009497, 0.79827785626362424, 0.048385681366669354, -0.25321509729581526, 0.077754047400908674, 0.11432403139178027, -0.17712823877599057, 0.18652083892294932, 0.54456366635356479, -0.1099051953079811, -0.4043462125737784, -0.37933777634044258, 0.15402529822333105, 0.042668045478298895, -0.71368634547133392, -0.25577315498619363, 0.15285392475801518, -0.32329294120508117, -0.42574675777058918, 0.33553805005184006, -0.30199933444886562, -0.19466491046480339, 0.34747997864409808, -0.61503431075063986, 0.51073157952035875, -0.26642614308583723, -0.36317870170638455, -0.10873242734301081, 0.56572112144277398, -1.0207126281369199, -0.46554365248691593, 0.3121219251590443, 0.29450430090241997, 0.12722274062594688, -0.24849152944561295]
13d01.txt	[0.17662909154427092, -0.16452170824764681, 0.72538963432491199, 0.12620533570479614, -0.18144907131476629, -0.48113948116916005, 0.66489778739790883, 0.33736910357527072, -0.028959595723395973, 0.41619980263128536, 0.50746593849190225, -0.48744091702093406, 0.058319798835155257, 0.82087506696458201, 0.58510611668191947, 0.10880764768625564, 0.15077362560534185, -0.32005009990755778, 0.30480608989963265, 0.19115816167635541, -0.26104242170982295, 0.042915586090560266, 0.69449547314746274, 0.19121467569060341, -1.0038948211658538, -0.55361109572577571, 0.17352218107413916, 0.3854066021945437, -0.62024664420360942, -0.22231583673844449, -0.19170634653834012, -0.25701063764990889, 0.84718269650625511, -0.13834581162442677, 0.23513428683199156, 0.51760192017728845, -0.69830131177466293, 0.53534515111179359, -0.56081768323277514, 0.39629427921879207, -0.12794880885461632, -0.068694315101318557, 0.092511651705396394, 0.57238534067981128, -0.25619099039544574, 0.3902520813298942, 0.43596479330103616, 0.052381230381080321, -0.15373591695333338, -0.47315695255146739, 0.65603145695063281, 0.39481505281960583, -0.7961335490740713, -0.45091344963429048, -0.22886484652341318, 0.61075914403702736, -0.012526406835024435, 0.44432489390183355, -1.0550314457909125, 0.28332862832368494, 0.72451689724828994, 0.50410286961391271, -0.046026590073744281, 0.16325634151886914, 0.20856972205631788, 0.40882518348261543, 0.74791037952485762, 0.1513290626898092, -0.27700223260118251, 0.075850969039686064, -0.062177015696666067, -0.18435845852036334, 0.072669048127202374, 0.53985753957143701, -0.083036384731030949, -0.52904163346394828, -0.41676277428640074, 0.06614135371012618, -0.031406699789944821, -0.73051105752135836, -0.22198330744524258, 0.23999637802122467, -0.284631068308417, -0.38438310788670932, 0.32350803055962324, -0.22171729997465722, -0.21617827010996965, 0.33022361942609868, -0.63570028614051155, 0.35795472695845487, -0.22120071772722819, -0.40893331560812407, -0.1016559143339747, 0.5126496626255892, -0.91441177352748837, -0.56825856467303304, 0.19545873702048136, 0.3518194706640313, 0.341250293545943, -0.43893191220853195]
01d02.txt	[0.0012705635491196971, -0.30578464437692854, 0.51320591633477786, 0.17717416138684444, 0.13881175790416411, -0.47482288563428204, 0.51354898103266389, 0.63716272984960975, 0.18022452690874566, 0.73338325838484941, 0.65606437548042107, -0.56813083143433707, 0.010071368492707764, 0.65329119270621216, 0.35119841389667539, 0.12161898132724441, 0.56887681021572079, -0.28907935500519566, 0.030249377221633841, 0.45151333068080379, -0.46657339224173505, 0.11449940198614544, 0.6685357234962801, 0.32861739159313003, -0.9501223974146068, -0.67115732158805541, 0.37666952803375942, 0.60931994669134848, -0.65997557206872515, -0.47017360768594529, -0.24690110095576465, -0.45314223975782691, 0.44110181948420324, -0.12274915349798604, 0.25891978274933675, 0.52373011038747141, -0.68966479829075467, 0.53498723473140852, -0.77979744678198026, 0.25666148577705361, -0.086477776259713382, -0.07763058474962041, 0.063595672860605204, 0.43491067768704528, -0.14992482505714722, 0.2879164104277066, 0.22323214575673078, 0.1130899670854284, -0.21063282181477214, -0.40924225400462028, 0.574027594849576, 0.44804395112709638, -0.98821314668392746, -0.29178365817117358, -0.23386118272336082, 0.35614486684221269, 0.067299932189860689, 0.36646216347588118, -0.99398802475873738, 0.15953046215674724, 0.93035183940620436, 0.53348026250629454, 0.053655449005795129, 0.32262466651784244, -0.11304197173068339, 0.10788095350071304, 0.76812419555300704, 0.10801202522187268, -0.081186156422941566, 0.053758212021168941, 0.22507791824488455, 0.087398601267474688, 0.10109953594051733, 0.78627999345236399, -0.1533749425211933, -0.64904678473024369, -0.27799685756886211, 0.2450072368986719, 0.035774747689534217, -0.46060973186924337, -0.34742599736215579, 0.36752946300161266, -0.21697950341986572, -0.33010026561008726, 0.27209605497930883, -0.37641747346463361, 0.022504736742275377, 0.20961115137920452, -0.64573865281652221, 0.53964166773141176, -0.380113249769928, -0.44894746160100407, -0.11606492496165995, 0.3363027328058904, -0.92127563485611275, -0.29694347989702752, 0.59366812395241875, 0.43846036321657345, 0.1867887412341816, -0.1135707216302565]
04d13.txt	[0.29665134153568856, -0.30404383426653098, 0.53814155297346822, -0.0045420227289542587, 0.075537873447616824, -0.71438178969272337, 0.64918568551336664, 0.679465880008149, 0.18370787453554577, 0.49513307103779264, 0.68855404532116615, -0.57421667390735232, 0.010463160207809198, 0.77066234109262755, 0.49330814105413184, 0.14047443153394706, 0.29454705894644101, -0.37659648573469268, 0.044049928187767332, 0.47363626260072667, -0.37999894655954286, 0.0061452580941034106, 0.82310556612402719, 0.23771880744894863, -0.96189228343852906, -0.71044851931555519, 0.19219307581200226, 0.42516436399412511, -0.74966483318391264, -0.46058409313560428, -0.30939068262126052, -0.34349622004508734, 0.47959753133205485, -0.0004589262582181725, 0.49602476696344394, 0.65574662242521398, -0.75449028107470262, 0.44568072325625419, -0.67806813287370271, 0.23428363768922494, -0.029810186125930269, -0.056891766687033496, 0.093605067236007519, 0.42817536646390658, -0.31439199952719971, 0.20643382809145178, 0.2733917032591372, -0.042372568493302828, -0.18187572765852569, -0.57811985836586344, 0.67792031222047866, 0.5121795554981099, -0.87374443496187992, -0.37687034551440585, -0.27686845588710857, 0.40673821095493651, -0.12669865876879852, 0.30474705937887309, -0.85834830608960322, 0.20091579934685724, 0.79576682006407407, 0.44146992464867685, -0.050907672157467318, 0.19957969042828688, -0.051955473131552167, 0.18107955157083075, 0.90732041942702069, 0.011917631839906505, -0.11388357887836244, 0.0036432353457441112, 0.2801813962808215, -0.12318998709887194, 0.032551513230269058, 0.67703100536930438, -0.13510518525738788, -0.53242572491727114, -0.40886998457982876, 0.18395688341180796, 0.07684795019380232, -0.54049933208209811, -0.30409047572092013, 0.30408529230440362, -0.29153484523489659, -0.50859492753053004, 0.14967155005275726, -0.21198086085557571, -0.15994814176365357, 0.26629274073202469, -0.61284313836806337, 0.59520788857576989, -0.32904178643128346, -0.41910231700367029, -0.063690358082684792, 0.48764687603997964, -1.067078250174577, -0.39104898841201458, 0.3537992973321647, 0.47235493646039556, 0.20284957636963347, -0.394925374911206]
98d45.txt	[-0.11716372264395356, -0.32303438865422429, 0.58427510159141993, -0.017724025455443448, -0.46225010694897906, -0.41144160499557825, 0.63330759464677577, 0.27769304186146548, -0.24497226613888204, 0.69790621036542699, 0.18689303209483346, -0.57810702280010529, 0.15321947453743978, 0.65962095674756283, 0.83098342996401664, 0.077945329894697046, 0.29647178336259167, -0.27605435672148732, 0.14537378602811518, 0.1477012049565731, -0.14288690781949956, -0.063518391285827716, 0.8048828810553631, 0.091647582062984886, -1.0614025059176855, -0.32905000205201845, 0.23706122175038746, 0.21552455419733263, -0.47071561397765715, -0.17512044904093518, 0.15285867256076111, -0.44117144460345797, 0.39372809603119163, -0.071842783281030151, -0.24147037793588452, 0.24118923647223378, -0.60681977856589797, 0.76046511710401976, -0.48670296107655553, 0.23114637117565079, 0.56750008528136364, -0.095168537685970722, 0.08739661738615144, 0.21788475847697655, -0.044611712404075798, 0.49103831713034291, 0.49713413491637787, 0.13235140703134723, -0.19318689962163055, -0.13878141596553942, 0.49709777412365896, 0.62035232864092205, -1.0659545332388625, -0.22066668417855081, 0.014933304125978741, 0.46091842193351729, 0.38818687906554433, 0.37647609031890522, -0.93407166289279653, 0.4863488407311391, 0.78484979700141611, 0.2833615204920657, 0.13533676686957616, 0.32628151565334018, 0.00051646622576870043, 0.25234526926437773, 0.69033745282599812, 0.016793044271027058, -0.53178056825474185, 0.01216896251485204, 0.068787164550710031, -0.030342927203824265, 0.27466867396518685, 0.59945751385243196, 0.067940917294576131, -0.43109345987503089, -0.44678785432180207, 0.10602645424033942, -0.2599829783566393, -0.58490668724641781, -0.27002571248501223, 0.36393408129205113, -0.47047415238829737, -0.25085543212070471, 0.24521771041894114, -0.34062161051939505, -0.3448818928677872, 0.38443907036822711, -0.89379890901172632, 0.37945479157524176, -0.22756288780144834, -0.3574201447218795, -0.0280576355542369, 0.14520102738750951, -0.58213523729377747, -0.46902442106144271, 0.26710794961220563, 0.4452882073888752, 0.13518767931769862, -0.45175130067372449]
94d37.txt	[-0.30264820583849356, -0.1969559627240195, 0.6736132024296011, -0.0728189868487749, -0.039999618206647006, -0.34932369717815098, 0.43085102802469943, 0.4712050078744951, 0.15450544890244766, 0.79137645234091014, 0.4709867854938421, -0.3846600815802253, 0.1534316920535051, 0.68376622425450462, 0.37730351097878312, 0.3611890236886951, 0.43755595435924655, -0.1314451752408006, 0.06915119249605825, 0.33728100653977144, -0.17533952716027518, 0.18372014096164185, 0.85525093029495647, 0.47607698404612986, -0.87479199319280654, -0.69721466681710076, 0.44610532206767661, 0.46257418524440153, -0.66327454412192377, -0.27660717863410372, -0.19216247939273104, -0.30116334341806988, 0.29045364830036174, -0.0049095280866513387, 0.010243846212138885, 0.31535267573139286, -0.62157317483473085, 0.55267382345081206, -0.54160858410672319, 0.33945441466754683, 0.19603241385357401, -0.1550935564955665, 0.088531469491715212, 0.31388185111369094, 0.063394003178693939, 0.4436343471484101, 0.2854849866449638, 0.0336064715074769, -0.20916023755087657, -0.17937453171192685, 0.44165715318385912, 0.22768716302974082, -0.85304612456155404, -0.19965105968160476, -0.087586180693207547, 0.42761359863746012, 0.067372408050471386, 0.3330456877816963, -0.94834432222787801, 0.38139405886818523, 0.5493141177896419, 0.34332691658920428, 0.013366729222710148, 0.39770939331372707, 0.015348420832317579, 0.31424323961329315, 0.54583274154506289, -0.045308161807504653, -0.3642433559857125, 0.3095798474413804, 0.14715035298631748, -0.035941786183705013, 0.20170231203415565, 0.52768531164815635, 0.03990012004436469, -0.49076800527372982, -0.40033446322053695, 0.19295728764175996, 0.037866795580298047, -0.78054316948505054, -0.25388683025437725, 0.20611758763774884, -0.01140072609141749, -0.16361719313901027, 0.30838049123141964, -0.30374095688682567, -0.0034693160634834091, 0.55627327739010324, -0.78146174866185159, 0.34430582277377275, -0.19773025111380096, -0.53761815220112774, -0.24187620146150821, 0.079114234069778619, -0.85010943442462927, -0.38898766925308031, 0.26180308640044525, 0.368226833879368, 0.068687334178642284, -0.31531576161370378]
05d42.txt	[0.10965936837253257, -0.17811718696932993, 0.65138896275689695, 0.019312782485409654, -0.22723606534318946, -0.66186470790581209, 0.66401473778074327, 0.43533527090732099, 0.062694178053867664, 0.6740563076192494, 0.49840214188168347, -0.50603311710281595, 0.13168375721117312, 0.83009419941867657, 0.48348416172499065, 0.023553189749817835, 0.17222149101603437, -0.34499127123242135, 0.17567601450007619, 0.29267208440704512, -0.42567732860295343, -0.078529793783094576, 0.95826363352772737, 0.30468963278234096, -0.78522177980756402, -0.33376288753103689, 0.36637138924367985, 0.40821081915926322, -0.79062610410321899, -0.34306769238321333, -0.19353185008514892, -0.31981382982584466, 0.38001045779476766, -0.027075538138213309, 0.19268354602652213, 0.41519096861819915, -0.87848354960236041, 0.41503799289574805, -0.60372681832058905, 0.43278327655772131, -0.036330623894172256, -0.031737460124326738, -0.064943479663668244, 0.27560962275511969, -0.14430616281840217, 0.45528338154111603, 0.48666707155889127, -0.039946073740650512, 0.023184217324148833, -0.29979497895567192, 0.58243739258043681, 0.32921734233285099, -0.81500186141153386, -0.25604394882833498, -0.076066107326558483, 0.48346526179918986, 0.14413615714393271, 0.15058808190658571, -0.92678822264487104, 0.41527788077587074, 0.65784824730010483, 0.31833490723324448, 0.025841686767796211, 0.049434493223734263, -0.00072849294981299222, 0.22971358446818599, 0.63211038533205577, 0.092547251891618332, -0.28380784644524099, 0.0097908163310058555, 0.085804544226358706, -0.23724424884829198, 0.1335187945730843, 0.43564778122561099, -0.10336984037070746, -0.53089674750998217, -0.51971967345351011, 0.19710077452257416, -0.04012779680939995, -0.60861425232685973, -0.19099786878231853, 0.38814462870616268, -0.20897307532090575, -0.22869001354383564, 0.35423376835423148, -0.20541599348220663, -0.21102008547983117, 0.4667431340280333, -0.76499624716931203, 0.52774232315424219, -0.075072101190893428, -0.39945261530412451, -0.13780398569802627, 0.40991357951825019, -0.73657720854181719, -0.36961875565794378, 0.15922503360042892, 0.29687583422064101, 0.23623359105462252, -0.39794694076791448]
04d38.txt	[0.093692092845544056, -0.099001377364193552, 0.68154364278936674, 0.16991449673456804, 0.14839544640270358, -0.47606501977951082, 0.5944286613484796, 0.55316054186972474, 0.034442706829984251, 0.47798157709409872, 0.84249939986972233, -0.71755455388685851, 0.068721691863625797, 0.87781827180484084, 0.60202992836991687, 0.30617783158249279, 0.10988514080260801, -0.31795915884663001, 0.2183858939556185, 0.38185340985759852, -0.43532639493173148, 0.11370223589625818, 0.91218416023840576, 0.36783379863453641, -1.0632107847290038, -0.64981786733950253, 0.09359486176518643, 0.40074174051535355, -0.87444620466118572, -0.37914865859356278, -0.28580507116099646, -0.3590327801542072, 0.68588824547082294, -0.048595327590370947, 0.39441232068358778, 0.53296161634858752, -0.85470777432957956, 0.48973174969310057, -0.68125333598540927, 0.2506178210888258, -0.062668467857471766, -0.033023257729667896, 0.079109682423543257, 0.30089056168138789, -0.53140694636119568, 0.40948200414268432, 0.47113623379101732, -0.086347884236974856, -0.059899208099288268, -0.44188223502044927, 0.59496081549599189, 0.46860437100590163, -0.92359254903303589, -0.30921033658433605, -0.27898786669392706, 0.30201690161556755, 0.069825835425542548, 0.42124885152220748, -0.96412306232747647, 0.20953404546168311, 0.83277893843505923, 0.2083610630169922, -0.028316315073276262, 0.1625100265618182, -0.11554226775756359, 0.40284177631532503, 0.6942013459615588, 0.10020576624303996, -0.11419412885669265, 0.18017045253664299, 0.14004300602094519, -0.15892654502371456, -0.032508262594472426, 0.45415063541392114, -0.1847853690700183, -0.38541573651108307, -0.33196320119206946, 0.12495093989118836, 0.0099097685799775809, -0.70861570722142653, -0.33707971912258661, 0.18252457064852479, -0.2255079944959657, -0.40351963962293813, 0.27994684297277672, -0.11161707008342672, -0.11791170699952404, 0.34016050410766602, -0.68858487657411627, 0.63333781502589148, -0.28201057540665164, -0.33397712412206376, -0.16180068018573807, 0.68040784908430774, -1.1247876113940023, -0.3793849569192389, 0.32393182093605005, 0.41514367718505651, 0.16904151404630327, -0.21979683397734759]
07d32.txt	[0.20515111020607016, -0.32763766087147728, 0.53817741842083977, 0.0059769517131243706, 0.13815992192749488, -0.59267831704284035, 0.68038048660485617, 0.59441810660354522, 0.046086379205814557, 0.42305233396932507, 0.71539953138463497, -0.56488579369047698, 0.10751294866532943, 0.68471785110952754, 0.63662302826305195, 0.20712024024867381, 0.095161067009075714, -0.35590777802375667, 0.10037079832528101, 0.11201031458585128, -0.28501464259910975, 0.037162581714067527, 0.88313226888400609, 0.40002840866420031, -0.91718841701879084, -0.56590191779097909, 0.27303185671082136, 0.23901645851280992, -0.68357801480311531, -0.47742877339648593, -0.232211891241937, -0.23279225541402537, 0.56865261453399218, -0.1718104663792008, 0.43573892169426426, 0.50863480059949606, -0.72963725042325212, 0.6211438269322237, -0.53386411395492506, 0.28088492701171797, -0.12575013655940454, -0.0069676085586881558, 0.095751136620118249, 0.41950899857909096, -0.47865044275324303, 0.47625067245065145, 0.39665521380880148, -0.031418782489081698, -0.089750680696276397, -0.46204459019385657, 0.53956939025142148, 0.41460007638775437, -0.7734544261894496, -0.31819053341634124, -0.19311861136352268, 0.41666524700402979, 0.21971511697224613, 0.39802118341856096, -0.80491129824188878, 0.39982551885418227, 0.76729747781414026, 0.2144854573958479, -0.07330362405506205, 0.28031700033061824, 0.024585501667065236, 0.20039944815409494, 0.67603781499473925, 0.16536812610158494, -0.12481369363857646, -0.035747821759813593, -0.079433982591003871, -0.085493859919456253, 0.1918798192964076, 0.41635711393892905, -0.16263932927745287, -0.52094934854478259, -0.28420721522540709, 0.18354517567276235, 0.045228524364087488, -0.71650546397562598, -0.35723009794238691, 0.16929171553473135, -0.33755799994287639, -0.37675838601930367, 0.22508888160071908, -0.13151312223468883, -0.17907566416308882, 0.3382011831480915, -0.50251875833434911, 0.3772261242848472, -0.080738730023994051, -0.42905622878519756, -0.10838347085041471, 0.68736065362021748, -1.0430800896169243, -0.31864938062933656, 0.30746352381333975, 0.34423035147667619, 0.18710533374765956, -0.43407882847540663]
98mc16.txt	[0.029916464474567361, -0.28847686596716016, 0.53694439173506503, 0.27553390369957043, -0.034938116357085498, -0.54583531675972441, 0.51465941680365401, 0.41231654177296995, 0.082693656452454453, 0.59395925817329831, 0.61520122903078678, -0.66497824289774199, -0.041591406913837288, 0.67190199067865253, 0.42962316197834188, 0.13229621952396031, 0.49732714140356321, -0.29696888025950924, 0.13101313756741126, 0.47968345455999428, -0.51757085392798263, 0.021581197197999107, 0.67124454877700113, 0.18606767238871008, -1.0545339926938333, -0.59301686801775788, 0.28150669178090387, 0.46521732568803814, -0.63693928002092648, -0.27911446308685611, -0.0030554843344821835, -0.47475105853388289, 0.53383456579925426, -0.069753958216159692, 0.070241591988412927, 0.41050810988346387, -0.76325159548149146, 0.57707933139457812, -0.71940174449924899, 0.18686571131233914, 0.04980505706383169, -0.11536253023640755, -0.0038708898696734424, 0.20890664073574516, -0.022378105231496942, 0.26929474633155853, 0.35701135255812677, 0.1670020295712891, -0.089496953318019157, -0.24789629153815512, 0.54932631537260102, 0.50561936174735589, -1.0336554057860778, -0.27266899920128918, -0.03010019214915343, 0.33417978153026534, 0.0071807268213982776, 0.41420951670457645, -0.96276088744311894, 0.17685647489842746, 0.87595225191716586, 0.59792557978067884, 0.038626602141695068, 0.16905524385946277, -0.11034706844811462, 0.15947122620030349, 0.72071484238407091, 0.1367861501344263, -0.20902226880189445, 0.031701703958270704, 0.16267009004394981, 0.057604006923459662, 0.13276670599919474, 0.74543046699903104, -0.10637038276100259, -0.62192196438918323, -0.32399463064504619, 0.19522893225265339, 0.022524212969327637, -0.36010828450117283, -0.49896187998627761, 0.50957762406880558, -0.4148638340408235, -0.35220803145538654, 0.31000507861099758, -0.33454170589625976, -0.10910662364243055, 0.30677838049354156, -0.74988024048445423, 0.5025547424832657, -0.36001466313922398, -0.36022168031529089, -0.098154398409872834, 0.30496988667377783, -0.94918327729436536, -0.39214596408864527, 0.4071523170367386, 0.46982664067852881, 0.20516750729922476, -0.23418865716979903]
